;country;province;region_1;lat;lon
22800;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
22801;Italy;Tuscany;Chianti Classico;0.0;0.0
22802;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22803;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
22804;US;California;Paso Robles;0.0;0.0
22805;US;California;Sonoma Coast;0.0;0.0
22806;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
22807;US;Washington;Red Mountain;48.2627925;-124.24959706003952
22808;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22809;Italy;Tuscany;Chianti Classico;0.0;0.0
22810;Italy;Tuscany;Vino Nobile di Montepulciano;0.0;0.0
22811;US;Washington;Red Mountain;48.2627925;-124.24959706003952
22812;France;Champagne;Champagne;48.5813647;7.7421809
22813;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22814;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
22815;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
22816;US;California;Livermore Valley;0.0;0.0
22817;New Zealand;Marlborough;;46.4099904;-62.313043
22818;US;California;Napa County-Sonoma County;0.0;0.0
22819;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22820;Austria;Weinviertel;;25.22539605;55.16431379427327
22821;Italy;Veneto;Prosecco del Veneto;0.0;0.0
22822;Chile;Rapel Valley;;7.308692;-61.8478915
22823;US;California;California;0.0;0.0
22824;US;California;Knights Valley;0.0;0.0
22825;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22826;Italy;Veneto;Prosecco Superiore di Cartizze;0.0;0.0
22827;US;California;Dry Creek Valley;0.0;0.0
22828;Italy;Veneto;Prosecco di Conegliano;0.0;0.0
22829;France;Champagne;Champagne;48.5813647;7.7421809
22830;Italy;Italy Other;Italy;0.0;0.0
22831;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22832;US;California;Santa Ynez Valley;0.0;0.0
22833;US;California;Lodi;0.0;0.0
22834;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22835;Italy;Veneto;Veneto;0.0;0.0
22836;Chile;Colchagua Valley;;7.308692;-61.8478915
22837;Chile;Central Valley;;7.308692;-61.8478915
22838;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22839;US;California;Sonoma County;0.0;0.0
22840;Italy;Veneto;Prosecco di Valdobbiadene;0.0;0.0
22841;US;New York;Finger Lakes;43.0481221;-76.1474244
22842;Italy;Northeastern Italy;Friuli;0.0;0.0
22843;US;California;Paso Robles;0.0;0.0
22844;Chile;Colchagua Valley;;7.308692;-61.8478915
22845;US;California;Anderson Valley;0.0;0.0
22846;Portugal;Port;;-1.6292632;-45.2368151
22847;Portugal;Douro;;-1.6292632;-45.2368151
22848;US;Oregon;Willamette Valley;0.0;0.0
22849;US;California;Sta. Rita Hills;0.0;0.0
22850;US;California;Santa Cruz Mountains;0.0;0.0
22851;US;Oregon;Oregon;0.0;0.0
22852;US;California;Atlas Peak;0.0;0.0
22853;US;California;Sonoma Valley;0.0;0.0
22854;Portugal;Douro;;-1.6292632;-45.2368151
22855;Germany;Rheinhessen;;31.4399019;-95.350778
22856;US;California;Sonoma Coast;0.0;0.0
22857;US;California;Stags Leap District;0.0;0.0
22858;US;Oregon;Chehalem Mountains;0.0;0.0
22859;France;Southwest France;Cahors;0.0;0.0
22860;France;Southwest France;Cahors;0.0;0.0
22861;Germany;Pfalz;;31.4399019;-95.350778
22862;Australia;Western Australia;Margaret River;0.0;0.0
22863;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
22864;Australia;South Australia;Barossa;-34.7411213;138.6564373
22865;France;Champagne;Champagne;48.5813647;7.7421809
22866;Portugal;Lisboa;;-1.6292632;-45.2368151
22867;Portugal;Douro;;-1.6292632;-45.2368151
22868;Portugal;Port;;-1.6292632;-45.2368151
22869;US;California;Sonoma County;0.0;0.0
22870;US;California;Santa Ynez Valley;0.0;0.0
22871;Portugal;Bairrada;;-1.6292632;-45.2368151
22872;US;California;Monterey County;0.0;0.0
22873;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
22874;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
22875;South Africa;Simonsberg-Stellenbosch;;-23.0379481;30.6493787
22876;Spain;Galicia;Rías Baixas;0.0;0.0
22877;US;California;California;0.0;0.0
22878;Spain;Galicia;Monterrei;0.0;0.0
22879;Spain;Northern Spain;Ribera del Duero;0.0;0.0
22880;Portugal;Douro;;-1.6292632;-45.2368151
22881;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
22882;Spain;Northern Spain;Ribera del Duero;0.0;0.0
22883;Spain;Northern Spain;Ribera del Duero;0.0;0.0
22884;France;Beaujolais;Morgon;0.0;0.0
22885;US;California;Napa Valley;0.0;0.0
22886;Spain;Central Spain;Valdepeñas;0.0;0.0
22887;Italy;Tuscany;Rosso di Montalcino;0.0;0.0
22888;US;California;Central Coast;0.0;0.0
22889;US;California;Santa Maria Valley;0.0;0.0
22890;Spain;Northern Spain;Toro;0.0;0.0
22891;US;California;Alexander Valley;0.0;0.0
22892;Italy;Piedmont;Barolo;0.0;0.0
22893;Chile;Maipo Valley;;7.308692;-61.8478915
22894;Italy;Piedmont;Roero;0.0;0.0
22895;Italy;Piedmont;Barolo;0.0;0.0
22896;US;California;Livermore Valley;0.0;0.0
22897;Italy;Piedmont;Barbera d'Asti Superiore;0.0;0.0
22898;US;California;Napa Valley;0.0;0.0
22899;Chile;Maipo Valley;;7.308692;-61.8478915
22900;US;California;Carneros;0.0;0.0
22901;US;Washington;Horse Heaven Hills;48.2627925;-124.24959706003952
22902;Austria;Wachau;;25.22539605;55.16431379427327
22903;US;California;Calaveras County;0.0;0.0
22904;Chile;Central Valley;;7.308692;-61.8478915
22905;US;California;Santa Maria Valley;0.0;0.0
22906;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22907;France;Champagne;Champagne;48.5813647;7.7421809
22908;Portugal;Bucelas;;-1.6292632;-45.2368151
22909;France;Champagne;Champagne;48.5813647;7.7421809
22910;Italy;Tuscany;Toscana;0.0;0.0
22911;France;Burgundy;Pouilly-Fuissé;0.0;0.0
22912;Italy;Lombardy;Franciacorta;0.0;0.0
22913;France;Champagne;Champagne;48.5813647;7.7421809
22914;US;California;California;0.0;0.0
22915;US;California;Mendocino-Lake;0.0;0.0
22916;France;Burgundy;Chassagne-Montrachet;0.0;0.0
22917;Italy;Piedmont;Nebbiolo d'Alba;0.0;0.0
22918;Portugal;Vinho Verde;;-1.6292632;-45.2368151
22919;Italy;Tuscany;Toscana;0.0;0.0
22920;Italy;Tuscany;Toscana;0.0;0.0
22921;Italy;Tuscany;Chianti Classico;0.0;0.0
22922;US;Oregon;Willamette Valley;0.0;0.0
22923;US;Oregon;Willamette Valley;0.0;0.0
22924;France;Provence;Bandol;0.0;0.0
22925;Italy;Piedmont;Dogliani;0.0;0.0
22926;US;Oregon;Willamette Valley;0.0;0.0
22927;Italy;Piedmont;Roero;0.0;0.0
22928;Italy;Piedmont;Langhe;0.0;0.0
22929;Italy;Veneto;Amarone della Valpolicella;0.0;0.0
22930;Italy;Lombardy;Franciacorta;0.0;0.0
22931;US;California;Russian River Valley;0.0;0.0
22932;France;Champagne;Champagne;48.5813647;7.7421809
22933;US;California;Alexander Valley;0.0;0.0
22934;US;California;Paso Robles;0.0;0.0
22935;Canada;Ontario;Niagara-On-The-Lake;44.5502568;-78.3429639
22936;Portugal;Tejo;;-1.6292632;-45.2368151
22937;France;Bordeaux;Bordeaux Blanc;44.7936698;-0.668297
22938;France;Bordeaux;Bordeaux Rosé;44.7936698;-0.668297
22939;France;Bordeaux;Bordeaux;44.7936698;-0.668297
22940;US;California;Santa Maria Valley;0.0;0.0
22941;France;Bordeaux;Premieres Côtes de Bordeaux;44.7936698;-0.668297
22942;US;Washington;Walla Walla Valley (WA);48.2627925;-124.24959706003952
22943;Portugal;Douro;;-1.6292632;-45.2368151
22944;US;Oregon;Rogue Valley;0.0;0.0
22945;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
22946;US;Washington;Washington;48.2627925;-124.24959706003952
22947;US;Oregon;Willamette Valley;0.0;0.0
22948;France;Beaujolais;Chiroubles;0.0;0.0
22949;Portugal;Douro;;-1.6292632;-45.2368151
22950;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
22951;France;Bordeaux;Bordeaux Blanc;44.7936698;-0.668297
22952;US;Oregon;Oregon;0.0;0.0
22953;US;California;Paso Robles;0.0;0.0
22954;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22955;US;Oregon;Oregon;0.0;0.0
22956;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
22957;Argentina;Other;Patagonia;0.0;0.0
22958;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
22959;Portugal;Bairrada;;-1.6292632;-45.2368151
22960;France;Bordeaux;Lalande de Pomerol;44.7936698;-0.668297
22961;Spain;Catalonia;Cava;0.0;0.0
22962;US;California;Clarksburg;0.0;0.0
22963;Italy;Central Italy;Montepulciano d'Abruzzo;0.0;0.0
22964;Portugal;Douro;;-1.6292632;-45.2368151
22965;Portugal;Douro;;-1.6292632;-45.2368151
22966;Portugal;Douro;;-1.6292632;-45.2368151
22967;US;Oregon;Oregon;0.0;0.0
22968;US;California;Sonoma County;0.0;0.0
22969;US;California;Happy Canyon of Santa Barbara;0.0;0.0
22970;Hungary;Mátra;;41.9767629;-72.7789842
22971;US;Oregon;Willamette Valley;0.0;0.0
22972;France;Champagne;Champagne;48.5813647;7.7421809
22973;Italy;Southern Italy;Beneventano;0.0;0.0
22974;Italy;Southern Italy;Puglia;0.0;0.0
22975;Italy;Northeastern Italy;Delle Venezie;0.0;0.0
22976;US;California;California;0.0;0.0
22977;US;California;Paso Robles;0.0;0.0
22978;Italy;Lombardy;Franciacorta;0.0;0.0
22979;US;California;Arroyo Grande Valley;0.0;0.0
22980;US;California;North Coast;0.0;0.0
22981;US;California;Sonoma County;0.0;0.0
22982;Chile;Colchagua Valley;;7.308692;-61.8478915
22983;Chile;San Antonio;;7.308692;-61.8478915
22984;Italy;Piedmont;Moscato d'Asti;0.0;0.0
22985;France;Champagne;Champagne;48.5813647;7.7421809
22986;US;California;Edna Valley;0.0;0.0
22987;France;Champagne;Champagne;48.5813647;7.7421809
22988;US;California;California;0.0;0.0
22989;Portugal;Vinho Verde;;-1.6292632;-45.2368151
22990;Chile;Cachapoal Valley;;7.308692;-61.8478915
22991;Georgia;Kakheti;;44.72422295;-73.14704151731551
22992;France;Languedoc-Roussillon;Pays d'Oc;0.0;0.0
22993;Italy;Veneto;Marca Trevigiana;0.0;0.0
22994;Portugal;Lisboa;;-1.6292632;-45.2368151
22995;Chile;Colchagua Valley;;7.308692;-61.8478915
22996;Italy;Central Italy;Montefalco Sagrantino;0.0;0.0
22997;US;Oregon;Chehalem Mountains;0.0;0.0
22998;US;California;Santa Ynez Valley;0.0;0.0
22999;Italy;Central Italy;Montefalco Sagrantino;0.0;0.0
23000;Argentina;Mendoza Province;Mendoza;0.0;0.0
23001;US;California;Russian River Valley;0.0;0.0
23002;France;Rhône Valley;Condrieu;0.0;0.0
23003;Argentina;Mendoza Province;Tupungato;0.0;0.0
23004;Spain;Northern Spain;Ribera del Duero;0.0;0.0
23005;US;Oregon;Willamette Valley;0.0;0.0
23006;US;California;Dry Creek Valley;0.0;0.0
23007;US;California;Santa Maria Valley;0.0;0.0
23008;US;Oregon;Willamette Valley;0.0;0.0
23009;US;Oregon;Willamette Valley;0.0;0.0
23010;Italy;Central Italy;Montefalco Sagrantino;0.0;0.0
23011;US;California;Santa Ynez Valley;0.0;0.0
23012;US;California;Santa Ynez Valley;0.0;0.0
23013;Germany;Baden;;31.4399019;-95.350778
23014;US;California;Santa Cruz Mountains;0.0;0.0
23015;US;California;Monterey County;0.0;0.0
23016;US;California;Mt. Harlan;0.0;0.0
23017;US;California;Santa Maria Valley;0.0;0.0
23018;US;California;Paso Robles;0.0;0.0
23019;Germany;Mosel;;31.4399019;-95.350778
23020;US;California;Napa Valley;0.0;0.0
23021;US;California;Paso Robles;0.0;0.0
23022;US;California;Sonoma Coast;0.0;0.0
23023;Argentina;Mendoza Province;Mendoza;0.0;0.0
23024;US;California;Paso Robles;0.0;0.0
23025;US;Oregon;Dundee Hills;0.0;0.0
23026;US;California;Napa County-Sonoma County;0.0;0.0
23027;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
23028;US;California;Lodi;0.0;0.0
23029;France;Burgundy;Mercurey;0.0;0.0
23030;France;Languedoc-Roussillon;Côtes du Roussillon;0.0;0.0
23031;Spain;Levante;Valencia;0.0;0.0
23032;France;Beaujolais;Chénas;0.0;0.0
23033;France;Languedoc-Roussillon;Côtes du Roussillon;0.0;0.0
23034;France;Burgundy;Pouilly-Fuissé;0.0;0.0
23035;France;Languedoc-Roussillon;Côtes du Roussillon;0.0;0.0
23036;US;California;Alexander Valley;0.0;0.0
23037;US;Washington;Wahluke Slope;48.2627925;-124.24959706003952
23038;Italy;Veneto;Valpolicella Superiore;0.0;0.0
23039;France;Burgundy;Chablis;0.0;0.0
23040;US;California;Russian River Valley;0.0;0.0
23041;US;California;Shenandoah Valley (CA);0.0;0.0
23042;US;California;Napa Valley;0.0;0.0
23043;Spain;Catalonia;Cava;0.0;0.0
23044;US;California;Sonoma Coast;0.0;0.0
23045;Italy;Veneto;Valpolicella Classico Superiore;0.0;0.0
23046;US;California;Paso Robles;0.0;0.0
23047;US;California;Napa Valley;0.0;0.0
23048;US;California;Napa Valley;0.0;0.0
23049;France;Beaujolais;Brouilly;0.0;0.0
23050;France;Burgundy;Mercurey;0.0;0.0
23051;US;California;Sta. Rita Hills;0.0;0.0
23052;US;Virginia;Virginia;0.0;0.0
23053;US;Washington;Columbia Valley (WA);48.2627925;-124.24959706003952
23054;US;California;Calaveras County;0.0;0.0
23055;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
23056;France;Loire Valley;Pouilly-Fumé;0.0;0.0
23057;Portugal;Douro;;-1.6292632;-45.2368151
23058;US;California;Russian River Valley;0.0;0.0
23059;Portugal;Douro;;-1.6292632;-45.2368151
23060;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
23061;US;Oregon;Dundee Hills;0.0;0.0
23062;US;California;Sta. Rita Hills;0.0;0.0
23063;Portugal;Bairrada;;-1.6292632;-45.2368151
23064;Portugal;Douro;;-1.6292632;-45.2368151
23065;Portugal;Douro;;-1.6292632;-45.2368151
23066;Portugal;Douro;;-1.6292632;-45.2368151
23067;France;Loire Valley;Pouilly-Fumé;0.0;0.0
23068;US;California;Alexander Valley;0.0;0.0
23069;Italy;Tuscany;Chianti Classico;0.0;0.0
23070;US;California;Napa Valley;0.0;0.0
23071;US;California;Santa Lucia Highlands;0.0;0.0
23072;US;California;Russian River Valley;0.0;0.0
23073;Australia;South Australia;Barossa;-34.7411213;138.6564373
23074;France;France Other;Arbois;0.0;0.0
23075;France;France Other;Arbois;0.0;0.0
23076;US;California;Napa Valley;0.0;0.0
23077;Argentina;Mendoza Province;Luján de Cuyo;0.0;0.0
23078;Portugal;Dão;;-1.6292632;-45.2368151
23079;Italy;Tuscany;Chianti Classico;0.0;0.0
23080;US;California;Napa Valley;0.0;0.0
23081;US;California;Paso Robles;0.0;0.0
23082;US;California;Sonoma Coast;0.0;0.0
23083;Argentina;Mendoza Province;Mendoza;0.0;0.0
23084;Germany;Rheingau;;31.4399019;-95.350778
23085;France;Loire Valley;Saint-Nicolas-de-Bourgueil;0.0;0.0
23086;Italy;Tuscany;Chianti Classico;0.0;0.0
23087;US;California;Napa Valley;0.0;0.0
23088;Germany;Mosel;;31.4399019;-95.350778
23089;US;Oregon;Dundee Hills;0.0;0.0
23090;Italy;Tuscany;Chianti Classico;0.0;0.0
23091;Portugal;Portuguese Table Wine;;-1.6292632;-45.2368151
23092;US;California;Carneros;0.0;0.0
23093;US;California;Spring Mountain District;0.0;0.0
23094;US;California;Dry Creek Valley;0.0;0.0
23095;US;California;Livermore Valley;0.0;0.0
23096;US;California;Diamond Mountain District;0.0;0.0
23097;Portugal;Douro;;-1.6292632;-45.2368151
23098;Italy;Tuscany;Chianti Classico;0.0;0.0
23099;US;California;Russian River Valley;0.0;0.0
23100;Argentina;Mendoza Province;Mendoza;0.0;0.0
23101;US;Oregon;Oregon;0.0;0.0
23102;US;California;North Coast;0.0;0.0
23103;Portugal;Douro;;-1.6292632;-45.2368151
23104;US;California;Rutherford;0.0;0.0
23105;France;Loire Valley;Pouilly-Fumé;0.0;0.0
23106;Italy;Tuscany;Chianti Classico;0.0;0.0
23107;US;California;Alexander Valley;0.0;0.0
23108;Portugal;Portuguese Table Wine;;-1.6292632;-45.2368151
23109;Italy;Veneto;Valpolicella Classico Superiore;0.0;0.0
23110;Australia;Tasmania;Tasmania;0.0;0.0
23111;Chile;Maule Valley;;7.308692;-61.8478915
23112;Italy;Piedmont;Barolo;0.0;0.0
23113;US;California;Santa Barbara County;0.0;0.0
23114;US;Washington;Yakima Valley;48.2627925;-124.24959706003952
23115;Portugal;Trás-os-Montes;;-1.6292632;-45.2368151
23116;US;California;North Coast;0.0;0.0
23117;Portugal;Vinho Verde;;-1.6292632;-45.2368151
23118;US;California;Monterey;0.0;0.0
23119;Chile;Aconcagua Costa;;7.308692;-61.8478915
23120;US;California;Amador County;0.0;0.0
23121;Italy;Piedmont;Barbera d'Asti Superiore Nizza;0.0;0.0
23122;US;California;Mendocino;0.0;0.0
23123;US;California;El Dorado;0.0;0.0
23124;US;California;El Dorado;0.0;0.0
23125;US;California;Central Coast;0.0;0.0
23126;Portugal;Dão;;-1.6292632;-45.2368151
23127;France;Bordeaux;Blaye Côtes de Bordeaux;44.7936698;-0.668297
23128;France;Bordeaux;Blaye Côtes de Bordeaux;44.7936698;-0.668297
23129;France;Bordeaux;Sauternes;44.7936698;-0.668297
23130;France;Bordeaux;Blaye Côtes de Bordeaux;44.7936698;-0.668297
23131;France;Southwest France;Jurançon;0.0;0.0
23132;France;Bordeaux;Blaye Côtes de Bordeaux;44.7936698;-0.668297
23133;France;Bordeaux;Blaye Côtes de Bordeaux;44.7936698;-0.668297
23134;France;Bordeaux;Sauternes;44.7936698;-0.668297
23135;France;France Other;Patrimonio;0.0;0.0
23136;France;France Other;Arbois;0.0;0.0
23137;France;France Other;Corse;0.0;0.0
23138;Argentina;Mendoza Province;Mendoza;0.0;0.0
23139;Argentina;Mendoza Province;Mendoza;0.0;0.0
23140;US;California;Napa Valley;0.0;0.0
23141;US;California;North Coast;0.0;0.0
23142;Italy;Piedmont;Barbaresco;0.0;0.0
23143;US;California;Lodi;0.0;0.0
23144;US;California;Napa Valley;0.0;0.0
23145;Italy;Piedmont;Bramaterra;0.0;0.0
23146;Italy;Sicily & Sardinia;Malvasia delle Lipari;32.1840381;-96.8847194
23147;US;California;Santa Ynez Valley;0.0;0.0
23148;Italy;Piedmont;Barbaresco;0.0;0.0
23149;Lebanon;Lebanon;;40.3429683;-76.4233816
23150;Australia;South Australia;Barossa Valley;-34.7411213;138.6564373
23151;Bulgaria;Thracian Valley;;46.78818965;23.6188534623772
23152;Bulgaria;Thracian Valley;;46.78818965;23.6188534623772
23153;Argentina;Mendoza Province;Mendoza;0.0;0.0
23154;US;Oregon;Willamette Valley;0.0;0.0
23155;Italy;Piedmont;Barbaresco;0.0;0.0
23156;US;California;Russian River Valley;0.0;0.0
23157;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
23158;Italy;Sicily & Sardinia;Isola dei Nuraghi;32.1840381;-96.8847194
23159;Italy;Sicily & Sardinia;Isola dei Nuraghi;32.1840381;-96.8847194
23160;Italy;Piedmont;Barbaresco;0.0;0.0
23161;US;Oregon;Applegate Valley;0.0;0.0
23162;US;Oregon;Rogue Valley;0.0;0.0
23163;Portugal;Vinho Verde;;-1.6292632;-45.2368151
23164;Portugal;Tejo;;-1.6292632;-45.2368151
23165;Portugal;Dão;;-1.6292632;-45.2368151
23166;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
23167;Argentina;Mendoza Province;Mendoza;0.0;0.0
23168;US;California;Fort Ross-Seaview;0.0;0.0
23169;US;California;Russian River Valley;0.0;0.0
23170;US;California;Santa Barbara County;0.0;0.0
23171;US;California;Sta. Rita Hills;0.0;0.0
23172;US;California;Monterey-Santa Cruz;0.0;0.0
23173;US;California;Paso Robles;0.0;0.0
23174;Argentina;Mendoza Province;Valle de Uco;0.0;0.0
23175;Spain;Northern Spain;Ribera del Duero;0.0;0.0
23176;Argentina;Mendoza Province;Mendoza;0.0;0.0
23177;US;California;Russian River Valley;0.0;0.0
23178;US;California;Fort Ross-Seaview;0.0;0.0
23179;Germany;Mosel;;31.4399019;-95.350778
23180;Italy;Veneto;Amarone della Valpolicella Classico;0.0;0.0
23181;US;Oregon;Dundee Hills;0.0;0.0
23182;Germany;Mosel;;31.4399019;-95.350778
23183;France;Rhône Valley;Condrieu;0.0;0.0
23184;France;Rhône Valley;Côte Rôtie;0.0;0.0
23185;France;Rhône Valley;Châteauneuf-du-Pape;0.0;0.0
23186;Argentina;Mendoza Province;Mendoza;0.0;0.0
23187;Germany;Mosel;;31.4399019;-95.350778
23188;US;California;Green Valley;0.0;0.0
23189;US;California;Sta. Rita Hills;0.0;0.0
23190;Germany;Mosel;;31.4399019;-95.350778
23191;Italy;Central Italy;Montefalco Sagrantino;0.0;0.0
23192;Spain;Northern Spain;Rioja;0.0;0.0
23193;US;California;California;0.0;0.0
23194;US;Oregon;Walla Walla Valley (OR);0.0;0.0
23195;US;California;Sonoma Coast;0.0;0.0
23196;Spain;Northern Spain;Rioja;0.0;0.0
23197;US;California;Paso Robles;0.0;0.0
23198;France;Champagne;Champagne;48.5813647;7.7421809
23199;US;California;Russian River Valley;0.0;0.0
23200;US;Oregon;Oregon;0.0;0.0
23201;US;California;Russian River Valley;0.0;0.0
23202;Germany;Pfalz;;31.4399019;-95.350778
23203;US;California;Russian River Valley;0.0;0.0
23204;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
23205;Italy;Tuscany;Chianti Classico;0.0;0.0
23206;US;California;Santa Barbara County;0.0;0.0
23207;Italy;Tuscany;Chianti Classico;0.0;0.0
23208;Germany;Mosel;;31.4399019;-95.350778
23209;Germany;Mosel;;31.4399019;-95.350778
23210;US;California;Alexander Valley;0.0;0.0
23211;Australia;South Australia;McLaren Vale;-34.7411213;138.6564373
23212;Italy;Tuscany;Chianti Classico;0.0;0.0
23213;Chile;Pirque;;7.308692;-61.8478915
23214;US;California;Los Carneros;0.0;0.0
23215;Italy;Tuscany;Chianti Classico;0.0;0.0
23216;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
23217;Germany;Rheinhessen;;31.4399019;-95.350778
23218;Germany;Rheinhessen;;31.4399019;-95.350778
23219;US;California;Napa Valley;0.0;0.0
23220;Italy;Tuscany;Brunello di Montalcino;0.0;0.0
23221;Italy;Tuscany;Chianti Classico;0.0;0.0
23222;Germany;Pfalz;;31.4399019;-95.350778
