"variety";"acid";"aftertast";"ag";"alcohol";"appl";"apricot";"aroma";"attract";"bake";"balanc";"barrel";"base";"berri";"berri_fruit";"big";"bit";"bitter";"black";"black_cherri";"black_currant";"black_fruit";"black_plum";"blackberri";"blend";"blueberri";"bodi";"bordeaux";"bottl";"bright";"bring";"cabernet";"cabernet_franc";"cabernet_sauvignon";"candi";"carri";"cassi";"cedar";"charact";"chardonnai";"cherri";"cherri_flavor";"chocol";"cinnamon";"citru";"clean";"coffe";"cola";"color";"come";"complex";"concentr";"cranberri";"creami";"crisp";"crisp_acid";"crush";"currant";"cut";"dark";"delici";"deliv";"dens";"domin";"dri";"drink";"dry";"earth";"earthi";"easi";"edg";"eleg";"end";"estat";"exot";"feel";"fine";"finish";"firm";"flavor";"flavor_finish";"floral";"flower";"follow";"franc";"fresh";"fruit";"fruit_flavor";"fruiti";"full";"full_bodi";"gener";"give";"go";"good";"grape";"grapefruit";"great";"green";"green_appl";"herb";"herbal";"hint";"honei";"impress";"integr";"intens";"jammi";"juici";"keep";"layer";"lead";"leather";"leav";"lemon";"licoric";"light";"lime";"linger";"live";"lush";"made";"make";"medium";"melon";"merlot";"miner";"mix";"mouth";"mouthfeel";"nice";"nose";"note";"oak";"oaki";"offer";"oliv";"open";"orang";"pack";"palat";"palat_offer";"peach";"pear";"pepper";"perfum";"petit";"petit_verdot";"pineappl";"pink";"pinot";"plum";"power";"produc";"raspberri";"readi";"readi_drink";"red";"red_berri";"red_fruit";"refresh";"rich";"ripe";"round";"sage";"sauvignon";"savori";"scent";"show";"side";"skin";"slightli";"smoke";"smoki";"smooth";"soft";"solid";"sour";"spice";"spici";"stone";"strawberri";"strong";"structur";"style";"sugar";"suggest";"sweet";"syrah";"tangi";"tannic";"tannin";"tart";"tast";"textur";"thick";"time";"toast";"toasti";"tobacco";"tone";"touch";"tropic";"tropic_fruit";"vanilla";"verdot";"vineyard";"vintag";"violet";"white";"white_flower";"wild";"wood";"year";"yellow";"young"
"Bordeaux-style Red Blend";0.0;0.0;0.0;0.0;0.0;0.0;0.11698829677058979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1602352365749882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1392991105701468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3518080698551562;0.0;0.0;0.0;0.0;0.0;0.0;0.2289862969974091;0.0;0.0;0.0;0.0;0.28885924596624585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11001164851768098;0.25932227646819583;0.06714011045994427;0.0;0.0;0.0;0.36895989082602215;0.0;0.0;0.07429430562049191;0.28885924596624585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25932227646819583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2977929009772191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23901105965560035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1531515823057965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36895989082602215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chardonnay";0.0;0.0;0.31249884949848383;0.0;0.3089980583731741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34908608385484685;0.0;0.0;0.0;0.0;0.36396295425969477;0.0;0.0;0.0;0.0;0.31609556455008925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16593773782147658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08584216152825862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3538601331416103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4603124730884157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2839178768658473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Rhône-style Red Blend";0.18616871196836932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20795395286708934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1075778002449432;0.0;0.0;0.0;0.0;0.0;0.3205345325500063;0.11904088203945257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6068595733953619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27538677720093846;0.0;0.591180043669395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Shiraz";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28396300406000335;0.4724146256483053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3358680740907232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18705351813058557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09976381892534653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37685022633881554;0.0;0.0;0.0;0.0;0.0;0.0;0.42754854656497854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46219733840897215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Bordeaux-style Red Blend";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3108464047713238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1936765011578621;0.1696642053107182;0.0;0.0;0.3270086932893679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2749030737879775;0.0;0.1202707564090342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2238986754250439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26123805355432295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06414565245454967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2971813845376693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24578212065925253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17588761357809465;0.0;0.0;0.3270086932893679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14839325951109306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.279970004939509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3363486039527906;0.0;0.0;0.0;0.13223097099304898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Torrontés";0.0990757083694189;0.0;0.0;0.0;0.2060811444047942;0.0;0.09975703176183147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3229599725926249;0.22677689069698787;0.0;0.09380797753531064;0.0;0.05725100985767405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4786106286642936;0.29350195812804875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5335318251259035;0.0;0.0;0.0;0.0;0.0;0.27149947691950294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16609212253883024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2622752044344673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Corvina, Rondinella, Molinara";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13228891325045006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32015031429053026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3596853129581777;0.0;0.0;0.10447533633006144;0.24627193953499937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07055546091432105;0.0;0.0;0.1899806293062153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3138574661609074;0.0;0.0;0.0;0.30794624397480497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32644316242015314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1223951026803073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.186618044221182;0.0;0.30794624397480497;0.0;0.16322158121007657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30794624397480497;0.0;0.0;0.0;0.16585702013065468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21088672901359562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Cabernet Sauvignon";0.0;0.0;0.2124410796232514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1990298265094666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09561969255628518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06457496781327096;0.0;0.0;0.0;0.0;0.27674295080568323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2930134106249359;0.0;0.24742709635535082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17706479786149426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2991703662975551;0.329197303882486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3415994748752997;0.0;0.28184379401955567;0.0;0.149386429008963;0.13927292486232956;0.0;0.0;0.0;0.0;0.0;0.0;0.3206917794774672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.329197303882486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Red Blend";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2606567380061425;0.0;0.0;0.0;0.0;0.15667777061544283;0.2606567380061425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1455933996760489;0.0;0.0;0.0;0.0;0.0;0.0;0.17144731652067355;0.0;0.21401757164773033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19213345135703194;0.0;0.0;0.0;0.21401757164773033;0.0;0.0;0.0;0.11009020551144141;0.0;0.17515880890734545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4483507440131198;0.0;0.0;0.0;0.0;0.20505775674324078;0.0;0.0;0.0;0.0;0.0;0.127340231262471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1455933996760489;0.2806149198791181;0.0;0.0;0.0;0.0;0.0;0.0;0.19213345135703194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2359016919384287;0.0;0.0;0.11347093851696959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18979263576825237;0.0;0.0;0.0;0.0;0.22788686439323172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2550193072017478
"Cabernet Sauvignon";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26376780834016283;0.0;0.0;0.26925641117806914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3964015884230476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12935857759204292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2352289529794208;0.3210483940147322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3743901859313684;0.0;0.0;0.0;0.0;0.0;0.23736579583178688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4453527703229869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3616701721400416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Chardonnay";0.07929354310267397;0.0;0.16680212057893257;0.0;0.32986701534508084;0.0;0.0;0.0;0.0;0.0;0.20990745935465108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17069583510596012;0.0;0.0;0.0;0.0;0.24009191483774392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2300650059629781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21728994755403644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38304780392671994;0.46979851167491876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18887948128797954;0.0;0.0;0.20322918644289106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21728994755403644;0.15003957584911315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08795502853209951;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.251797199317275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11918743984343957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16311343569730305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Pinot Noir";0.0;0.0;0.18500327629023713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2328121942550111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14874011689036376;0.0;0.0;0.0;0.0;0.0;0.2792728693899189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2662903247369703;0.0;0.0;0.0;0.0;0.19628604096738614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17332415203796012;0.0;0.0;0.22902048520322996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05081964670286137;0.0;0.0;0.0;0.0;0.0;0.0;0.05623479523347422;0.0;0.17894452474648392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2866798637635383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22902048520322996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2454422910491633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24100024665698286;0.0;0.0;0.0;0.14874011689036376;0.0;0.0;0.0;0.13009244186185281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1809120885647142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1809120885647142;0.0;0.0;0.4735968662393267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"Cabernet Sauvignon";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4202538479794994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2679607183543284;0.0;0.0;0.2735365692076299;0.0;0.0;0.0;0.0;0.27642252812921464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08020250867519055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2389682031888214;0.3261518485824713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33524101315342214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24334894012567476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23267720398150793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45243219408691904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
